customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST_5718,38.0,Female,South,Post-Graduate,Self-Employed,55816.09,49182.2,Other,,1,14,0.423,2019-03-13,0
CUST_5719,48.0,Female,West,Primary,Salaried,71660.84,100806.55,Home,574.0,3,56,0.393,2022-10-05,1
CUST_5720,19.0,Female,West,Primary,Self-Employed,133260.51,3074.39,Other,579.0,2,31,0.349,2020-05-16,0
CUST_5721,36.0,Male,East,Post-Graduate,Salaried,21742.33,18687.5,Business,665.0,1,22,0.242,2022-09-27,0
CUST_5722,62.0,Female,North,Primary,Salaried,18136.14,2007.37,Home,742.0,1,45,0.048,2020-03-15,0
CUST_5723,,Male,South,Primary,Salaried,84178.23,4252.15,Other,610.0,1,57,0.091,2022-11-04,0
CUST_5724,34.0,Male,West,Graduate,Self-Employed,189559.73,4793.96,Business,798.0,3,17,0.321,2022-06-29,1
CUST_5725,36.0,Female,South,Post-Graduate,Salaried,,1637.16,Other,618.0,2,155,0.358,2020-05-07,0
CUST_5726,27.0,Male,East,Secondary,Self-Employed,22482.04,55868.44,Education,724.0,1,55,0.238,2021-09-15,0
CUST_5727,15.0,Female,East,Primary,Salaried,43377.71,3377.04,Other,627.0,2,44,0.439,2021-02-14,0
CUST_5728,39.0,Male,North,Graduate,Salaried,,24811.81,Business,781.0,3,239,0.199,2023-11-21,1
CUST_5729,43.0,Male,East,Post-Graduate,Self-Employed,38542.26,24570.59,Car,834.0,2,91,0.308,2019-02-26,0
CUST_5730,41.0,Female,North,Primary,Salaried,147013.32,5536.29,Business,730.0,3,44,0.44,2019-08-17,0
CUST_5731,40.0,Male,South,Secondary,Self-Employed,59259.81,161120.37,Other,631.0,1,54,0.148,2019-09-13,0
CUST_5732,42.0,Male,West,Primary,Salaried,44395.83,10668.54,Education,610.0,4,124,0.248,2020-03-05,0
CUST_5733,54.0,Male,West,Graduate,Self-Employed,92602.24,58871.81,Car,624.0,1,117,0.36,2023-12-14,0
CUST_5734,39.0,Male,North,Post-Graduate,Self-Employed,31696.4,74050.06,Business,644.0,1,33,0.2,2021-05-06,0
CUST_5735,,Female,West,Graduate,Self-Employed,214139.44,74392.76,Car,635.0,4,78,0.328,2023-04-06,0
CUST_5736,38.0,Male,North,Post-Graduate,Salaried,60224.11,34942.74,Education,784.0,1,122,0.456,2020-05-16,0
CUST_5737,48.0,Female,North,Secondary,Self-Employed,43415.19,7319.21,Home,690.0,0,226,0.151,2023-01-12,0
CUST_5738,58.0,Female,South,Primary,Salaried,95748.42,3214.46,Car,725.0,1,154,0.015,2020-08-18,0
CUST_5739,34.0,Male,South,Graduate,Salaried,126934.81,21092.57,Business,581.0,2,190,0.296,2019-07-06,0
CUST_5740,43.0,Female,East,Secondary,,214653.46,11158.71,Education,654.0,2,227,0.471,2023-12-15,0
CUST_5741,46.0,Female,North,Secondary,Salaried,50616.09,44452.19,Business,730.0,0,46,0.471,2022-09-30,0
CUST_5742,30.0,Male,South,Primary,Self-Employed,142749.3,34161.32,Education,646.0,2,27,0.166,2022-08-03,0
CUST_5743,42.0,Male,North,Graduate,Self-Employed,,8090.27,Business,706.0,1,200,0.278,2020-08-04,0
CUST_5744,24.0,Male,North,Primary,Salaried,36713.36,429.04,Education,,0,236,0.254,2019-06-28,0
CUST_5745,20.0,Female,North,Primary,Self-Employed,32162.32,6772.78,Other,776.0,1,6,0.15,2022-04-16,0
CUST_5746,46.0,Female,South,Post-Graduate,Salaried,24894.78,20932.11,Business,682.0,2,210,1.3864726044639522,2020-01-03,0
CUST_5747,37.0,Male,North,Post-Graduate,Self-Employed,,2057.31,Education,632.0,1,44,0.246,2020-01-10,0
CUST_5748,44.0,Female,North,Primary,Self-Employed,146175.8,26843.55,Home,705.0,0,123,0.432,2020-05-25,0
CUST_5749,41.0,Female,East,Post-Graduate,Self-Employed,105384.17,27845.4,Education,706.0,0,158,0.2,2022-06-17,0
CUST_5750,30.0,Female,North,Graduate,,22181.87,4639.99,Home,757.0,2,154,0.176,2021-08-17,0
CUST_5751,41.0,Female,East,Post-Graduate,Self-Employed,14807.47,22678.21,Car,583.0,3,50,0.134,2021-11-21,1
CUST_5752,27.0,Male,North,Secondary,,24591.73,23346.82,Education,606.0,2,108,0.145,2019-03-24,0
CUST_5753,58.0,Female,East,Primary,Self-Employed,32164.26,,Car,699.0,3,214,0.04,2022-01-17,1
CUST_5754,25.0,Female,South,Primary,Salaried,46975.78,76571.28,Car,637.0,2,204,0.363,2021-06-05,0
CUST_5755,39.0,Female,South,Graduate,Self-Employed,153014.94,2861.8,Other,692.0,2,110,0.204,2022-08-03,0
CUST_5756,29.0,Male,West,Primary,,38631.62,13048.25,Education,700.0,3,232,1.26557082637002,2022-10-12,0
CUST_5757,48.0,Male,North,Post-Graduate,Salaried,229670.27,53622.61,Other,608.0,2,207,0.409,2021-05-21,0
CUST_5758,38.0,Male,West,Secondary,Salaried,15612.7,12206.8,Other,703.0,3,114,0.479,2022-04-23,1
CUST_5759,35.0,Male,West,Primary,Self-Employed,45301.43,13818.97,Car,638.0,0,192,0.385,2020-03-16,0
CUST_5760,52.0,Female,East,Post-Graduate,Self-Employed,112244.96,27586.14,Business,554.0,1,84,0.129,2021-01-30,1
CUST_5761,42.0,Male,South,Secondary,Unemployed,117920.29,27382.71,Car,118.0,1,238,0.133,2019-05-19,1
CUST_5762,48.0,Female,North,Primary,Self-Employed,45772.05,579.21,Car,647.0,0,147,0.38,2020-07-03,0
CUST_5763,30.0,Female,North,Primary,Salaried,133439.4,15206.25,Home,629.0,1,236,0.362,2021-10-10,0
CUST_5764,25.0,Female,East,Primary,Self-Employed,114663.51,10143.32,Business,689.0,0,51,0.152,2020-09-21,0
CUST_5765,43.0,Male,West,Secondary,Salaried,34693.52,24701.06,Car,720.0,2,132,0.074,2023-06-06,0
CUST_5766,38.0,Other,East,Primary,Self-Employed,77029.43,,Business,636.0,2,87,0.17,2023-12-17,0
CUST_5767,49.0,Female,West,Primary,Self-Employed,105123.45,26307.17,Home,748.0,1,64,0.491,2021-02-18,0
CUST_5768,41.0,Female,North,Post-Graduate,Salaried,36738.19,26516.11,Business,605.0,4,76,0.316,2020-04-15,0
CUST_5769,,Male,East,Post-Graduate,Self-Employed,232224.62,,Education,636.0,2,131,0.367,2019-04-10,0
CUST_5770,22.0,Male,West,Post-Graduate,Self-Employed,30690.56,7074.49,Home,799.0,4,21,0.504,2019-04-18,0
CUST_5771,64.0,Male,East,Post-Graduate,Salaried,,11562.1,Business,617.0,0,150,0.349,2021-11-26,0
CUST_5772,40.0,Male,South,Primary,Salaried,22030.39,6925.43,Other,679.0,1,70,0.164,2020-11-08,0
CUST_5773,50.0,Male,East,Secondary,Salaried,65035.47,28706.21,Business,619.0,2,41,0.215,2020-05-16,0
CUST_5774,31.0,Female,North,Primary,Unemployed,25497.65,23087.04,Home,796.0,1,116,0.621,2020-09-02,0
CUST_5775,45.0,Female,East,Graduate,Salaried,47320.4,6096.0,Other,612.0,1,28,0.214,2020-08-02,0
CUST_5776,26.0,Male,North,Secondary,Salaried,16826.7,53876.73,Business,815.0,0,85,0.205,2022-06-02,0
CUST_5777,,Male,North,Graduate,Salaried,113533.22,15435.35,Business,767.0,3,147,0.229,2022-04-30,1
CUST_5778,37.0,Female,East,Primary,Salaried,79620.27,,Home,713.0,3,55,0.156,2020-03-01,1
CUST_5779,42.0,Male,East,Secondary,Self-Employed,142904.01,5987.08,Other,749.0,3,156,0.156,2023-05-25,1
CUST_5780,50.0,Female,East,Secondary,Salaried,45331.43,19405.1,Other,837.0,0,27,0.446,2021-04-20,0
CUST_5781,27.0,Male,South,Post-Graduate,Unemployed,148312.66,10328.26,Business,637.0,2,95,0.181,2023-08-24,0
CUST_5782,33.0,Male,South,Primary,Salaried,61785.48,47632.49,Education,693.0,1,218,0.308,2022-02-12,0
CUST_5783,47.0,Male,West,Graduate,Salaried,65547.74,17066.83,Home,680.0,2,51,0.201,2022-06-14,0
CUST_5784,67.0,Female,East,Secondary,Salaried,324890.23,61714.46,Home,,0,194,0.089,2020-05-30,0
CUST_5785,40.0,Male,West,Secondary,Unemployed,40629.89,2684.8,Car,647.0,2,209,0.109,2022-03-07,0
CUST_5786,49.0,Female,West,Post-Graduate,Salaried,159846.17,27610.21,Other,703.0,3,245,0.128,2019-03-04,0
CUST_5787,40.0,Male,North,Secondary,Salaried,87881.8,54241.78,Other,850.0,2,248,0.505,2022-06-13,0
CUST_5788,65.0,Male,West,Post-Graduate,Salaried,37891.27,,Car,166.0,0,195,0.34,2022-07-16,1
CUST_5789,21.0,Female,East,Secondary,Salaried,20898.81,3645.52,Business,679.0,0,16,0.193,2020-04-28,0
CUST_5790,43.0,Male,South,Secondary,Self-Employed,26200.45,15249.8,Business,651.0,3,103,0.222,2020-01-06,1
CUST_5791,22.0,Female,West,Primary,Self-Employed,147936.71,81320.01,Home,725.0,0,132,0.417,2020-05-07,0
CUST_5792,11.0,Male,West,Secondary,Salaried,239790.19,25091.32,Business,727.0,1,96,0.382,2022-04-30,0
CUST_5793,,Male,South,Post-Graduate,Salaried,64418.23,25819.0,Education,574.0,1,14,0.217,2022-12-12,1
CUST_5794,43.0,Female,West,Post-Graduate,Self-Employed,67178.29,27830.56,Education,694.0,0,206,0.324,2023-02-28,0
CUST_5795,38.0,Other,East,Post-Graduate,Salaried,111431.21,1014.34,Education,514.0,1,187,0.136,2021-02-06,1
CUST_5796,40.0,Male,West,Graduate,Salaried,63490.25,14748.97,Car,771.0,4,49,0.568,2019-09-17,0
CUST_5797,79.0,Female,North,Secondary,Salaried,144315.92,2018.65,Education,542.0,1,220,0.029,2022-08-27,0
CUST_5798,38.0,Male,West,Primary,Salaried,75606.52,9489.77,Car,607.0,1,96,0.484,2023-09-07,0
CUST_5799,48.0,Female,North,Primary,Salaried,66731.54,43093.04,Home,715.0,1,107,0.127,2019-06-27,0
CUST_5800,34.0,Female,South,Graduate,Salaried,34222.2,26697.47,Home,628.0,2,41,0.212,2019-03-13,0
CUST_5801,45.0,Male,South,Secondary,Salaried,28107.35,135499.13,Education,,1,141,0.327,2019-07-03,0
CUST_5802,39.0,,West,Post-Graduate,Salaried,4782.55,4723.22,Car,825.0,0,104,0.502,2019-06-18,0
CUST_5803,,Male,West,Graduate,Self-Employed,160699.82,12648.2,Education,766.0,1,103,0.382,2020-08-21,0
CUST_5804,63.0,Male,South,Graduate,Unemployed,53247.94,41470.98,Business,641.0,0,111,0.579,2021-09-26,0
CUST_5805,56.0,Male,North,Post-Graduate,Unemployed,43463.73,6073.82,Car,662.0,4,188,0.156,2020-04-19,1
CUST_5806,43.0,Female,South,Graduate,Self-Employed,12564.54,4172.68,Car,585.0,1,181,0.454,2022-03-18,1
CUST_5807,14.0,Other,South,Graduate,Salaried,35879.08,13948.48,Car,764.0,3,198,0.68,2020-03-08,1
CUST_5808,37.0,Male,North,Post-Graduate,Salaried,32294.46,12101.61,Car,720.0,0,190,0.307,2023-03-21,0
CUST_5809,74.0,Male,South,Secondary,Self-Employed,31703.47,98059.34,Business,614.0,1,57,0.36,2019-12-16,0
CUST_5810,39.0,Female,West,Primary,Salaried,78140.9,15231.71,Education,706.0,0,109,0.271,2023-11-10,0
CUST_5811,55.0,Female,West,Primary,Salaried,66025.67,49322.38,Home,228.0,1,234,0.287,2020-04-29,1
CUST_5812,59.0,Male,South,Post-Graduate,Salaried,20150.07,54723.71,Other,709.0,0,155,0.377,2021-03-19,0
CUST_5813,44.0,Male,West,Post-Graduate,Salaried,21199.38,4295.57,Other,783.0,1,131,0.442,2022-05-06,0
CUST_5814,31.0,Male,East,Secondary,Self-Employed,21168.24,31408.4,Car,738.0,1,144,0.232,2022-07-19,0
CUST_5815,12.0,Male,South,Graduate,Self-Employed,254847.57,8129.65,Car,703.0,2,247,0.291,2021-08-27,0
CUST_5816,50.0,Male,East,Secondary,Self-Employed,,2488.3,Home,765.0,1,89,0.422,2021-09-25,0
CUST_5817,32.0,,South,Graduate,Self-Employed,30277.52,51927.09,Other,645.0,3,33,0.381,2021-10-28,1
CUST_5818,,Male,South,Graduate,Salaried,12316.86,8648.08,Car,507.0,0,232,0.409,2019-11-15,0
CUST_5819,27.0,Female,East,Secondary,Self-Employed,66332.51,10591.96,Business,791.0,0,111,0.375,2023-10-21,0
CUST_5820,38.0,Male,South,Post-Graduate,Salaried,62165.29,9788.65,Other,751.0,1,233,0.392,2020-09-24,0
CUST_5821,42.0,Male,West,Post-Graduate,Self-Employed,77152.06,5587.82,Business,707.0,1,248,0.266,2020-01-12,0
CUST_5822,45.0,Male,East,Secondary,Salaried,,14251.27,Home,689.0,3,31,0.137,2020-10-17,1
CUST_5823,28.0,Female,South,Graduate,Self-Employed,85936.43,13978.21,Home,746.0,1,202,0.134,2019-06-05,0
CUST_5824,56.0,Female,West,Graduate,Unemployed,24510.29,13137.98,Other,746.0,0,152,0.15,2022-12-09,0
CUST_5825,34.0,Male,East,Graduate,Salaried,75752.97,62012.23,Education,667.0,3,186,0.046,2022-01-29,1
CUST_5826,21.0,Male,East,Graduate,Salaried,118546.3,10378.48,Other,785.0,1,52,0.074,2019-12-06,0
CUST_5827,40.0,Female,West,Secondary,Salaried,33550.22,,Business,742.0,4,111,0.572,2020-01-02,1
CUST_5828,42.0,Male,South,Primary,Salaried,76112.3,4913.67,Education,633.0,1,188,0.324,2022-10-03,0
CUST_5829,43.0,,South,Post-Graduate,Salaried,38475.44,,Business,850.0,0,237,0.525,2020-02-26,0
CUST_5830,58.0,Male,East,Post-Graduate,Self-Employed,,22342.36,Business,618.0,0,154,0.371,2021-01-02,0
CUST_5831,39.0,Female,North,Primary,Salaried,20713.45,75776.11,Business,524.0,2,155,0.187,2020-06-03,1
CUST_5832,40.0,Female,South,Graduate,,150958.33,29639.83,Car,575.0,2,166,0.149,2019-08-08,0
CUST_5833,28.0,Female,South,Primary,Self-Employed,15730.39,5399.29,Education,776.0,3,8,0.346,2021-05-02,0
CUST_5834,51.0,Male,West,Primary,Salaried,251309.91,3214.14,Car,779.0,2,228,0.058,2020-03-27,0
CUST_5835,44.0,Female,North,Primary,Salaried,24022.85,18388.83,Car,604.0,1,20,0.428,2021-12-28,0
CUST_5836,36.0,Female,North,Post-Graduate,Self-Employed,69684.78,27360.23,Business,184.0,1,72,0.081,2021-02-27,0
CUST_5837,,Other,East,Post-Graduate,Self-Employed,16262.96,4527.16,Home,634.0,0,32,0.056,2022-04-27,0
CUST_5838,59.0,Male,West,Primary,Salaried,20333.3,23013.31,Other,749.0,2,224,0.341,2019-04-06,0
CUST_5839,27.0,Male,West,Primary,Salaried,,50067.32,Home,586.0,1,237,0.284,2023-01-18,1
CUST_5840,34.0,Female,South,Primary,Salaried,136288.58,32509.24,Business,759.0,2,26,0.377,2019-04-16,0
CUST_5841,46.0,Male,East,Graduate,Salaried,72510.54,27280.32,Other,695.0,2,12,0.277,2020-04-25,0
CUST_5842,27.0,Male,South,Graduate,Salaried,108322.19,38936.68,Other,,1,222,0.651,2019-02-01,0
CUST_5843,24.0,Male,North,Graduate,Self-Employed,138123.43,2747.68,Business,645.0,1,235,0.104,2020-11-14,0
CUST_5844,16.0,Female,West,Post-Graduate,Self-Employed,34636.33,5698.61,Car,662.0,1,98,0.096,2022-12-27,0
CUST_5845,50.0,Female,East,Secondary,Salaried,19551.96,971.11,Other,663.0,1,118,0.171,2022-05-10,0
CUST_5846,35.0,Male,South,Primary,Salaried,59221.34,3915.7,Other,625.0,4,185,0.192,2023-06-16,1
CUST_5847,77.0,Female,South,Primary,Salaried,37731.07,61098.63,Other,848.0,1,141,0.096,2021-05-12,0
CUST_5848,30.0,Female,North,Secondary,Salaried,81707.18,6280.38,Other,726.0,1,94,0.436,2023-04-14,0
CUST_5849,30.0,Female,West,Primary,Self-Employed,92820.51,27124.93,Education,753.0,2,174,0.269,2019-11-06,0
CUST_5850,35.0,Male,North,Graduate,Self-Employed,34706.4,29406.29,Car,692.0,2,127,0.546,2022-07-21,0
CUST_5851,44.0,Male,South,Graduate,Salaried,,25913.87,Education,703.0,1,58,0.391,2019-12-08,0
CUST_5852,36.0,Male,West,Secondary,Salaried,101043.93,20181.48,Education,655.0,1,79,0.141,2019-06-21,0
CUST_5853,49.0,Male,West,Graduate,Self-Employed,106793.68,16644.64,Business,771.0,4,125,0.414,2020-11-13,1
CUST_5854,30.0,Female,North,Secondary,Salaried,43207.36,155726.75512123032,Car,687.0,1,157,0.126,2019-09-22,0
CUST_5855,25.0,Male,West,Graduate,Salaried,111740.86,62192.37,Home,627.0,1,102,0.159,2022-12-23,0
CUST_5856,20.0,Other,North,Primary,Salaried,90762.53,239.0,Car,467.0,2,95,0.167,2020-03-10,1
CUST_5857,15.0,Male,West,Post-Graduate,Salaried,99922.26,1374.33,Home,610.0,3,247,0.584,2022-02-13,0
CUST_5858,35.0,Male,West,Graduate,Salaried,229172.63,16957.08,Other,667.0,3,14,0.033,2020-05-01,1
CUST_5859,38.0,Male,East,Secondary,Unemployed,77825.11,10030.98,Home,,1,211,0.112,2023-07-03,0
CUST_5860,34.0,Male,West,Post-Graduate,Salaried,36843.34,13115.94,Home,587.0,2,246,0.179,2022-10-03,1
CUST_5861,56.0,Male,South,Primary,Salaried,24627.93,153539.98,Home,,0,201,0.341,2022-01-04,0
CUST_5862,56.0,Female,East,Post-Graduate,Self-Employed,147612.95,37306.34,Other,850.0,2,144,0.28,2022-10-01,0
CUST_5863,37.0,Male,North,Secondary,Salaried,79685.76,52472.33,Other,680.0,1,12,0.541,2019-10-30,0
CUST_5864,20.0,Female,South,Primary,Salaried,227753.14,11494.39,Education,654.0,2,202,0.231,2019-02-12,0
CUST_5865,35.0,,North,Primary,Salaried,11805.94,6846.47,Home,695.0,2,92,0.226,2022-04-13,0
CUST_5866,34.0,Male,North,Graduate,Salaried,124061.62,,Car,594.0,1,5,0.253,2021-08-23,1
CUST_5867,34.0,Female,South,Post-Graduate,,48585.97,41201.36,Business,,0,29,0.224,2019-08-01,0
CUST_5868,33.0,Female,North,Graduate,Salaried,45124.62,19957.05,Education,,1,49,0.074,2019-01-11,0
CUST_5869,34.0,Male,East,Primary,Unemployed,32472.66,56570.05,Home,622.0,1,179,0.148,2022-02-22,0
CUST_5870,37.0,Male,South,Graduate,Self-Employed,122965.22,85528.82,Education,632.0,2,15,0.199,2021-12-01,0
CUST_5871,34.0,Female,North,Graduate,Salaried,97814.58,15920.15,Home,626.0,0,194,0.116,2022-07-17,0
CUST_5872,44.0,Male,North,Secondary,Salaried,24006.85,6297.15,Home,590.0,0,219,0.268,2020-09-19,0
CUST_5873,46.0,Male,West,Graduate,Salaried,68318.59,322988.6934524245,Education,715.0,2,168,0.141,2022-05-09,0
CUST_5874,31.0,Other,West,Primary,Salaried,105333.99,113988.73,Home,727.0,1,44,0.514,2021-05-27,0
CUST_5875,57.0,Male,North,Graduate,Salaried,69037.73,8665.53,Home,575.0,5,75,0.082,2019-03-25,1
CUST_5876,30.0,Male,South,Primary,Salaried,145258.8,24032.16,Business,658.0,3,223,0.377,2023-05-05,0
CUST_5877,22.0,Female,East,Primary,Unemployed,,29602.92,Car,691.0,0,113,0.134,2021-05-13,0
CUST_5878,46.0,Female,North,Secondary,Salaried,9862.69,6017.7,Other,639.0,0,217,0.082,2023-09-14,0
CUST_5879,32.0,Male,North,Primary,Salaried,69520.3,22196.17,Business,,3,9,0.079,2019-02-22,1
CUST_5880,45.0,Male,North,Primary,Salaried,69182.32,9440.43,Other,805.0,2,229,0.631,2020-06-11,0
CUST_5881,13.0,Female,West,Secondary,Salaried,76799.18,48139.63,Other,718.0,1,189,0.375,2020-09-23,0
CUST_5882,,Female,South,Primary,Self-Employed,145158.75,31360.05,Car,,0,148,0.257,2020-09-30,0
CUST_5883,50.0,Male,North,Secondary,Self-Employed,12556.95,43755.81,Business,619.0,0,143,0.153,2020-07-09,0
CUST_5884,23.0,Male,West,Post-Graduate,Salaried,49474.53,5568.67,Home,563.0,0,186,0.344,2023-08-09,0
CUST_5885,24.0,Male,North,Post-Graduate,Self-Employed,28620.36,879.66,Car,616.0,4,131,0.211,2021-05-09,0
CUST_5886,62.0,Female,North,Post-Graduate,Self-Employed,22778.58,47515.77,Home,739.0,4,164,0.312,2019-01-06,0
CUST_5887,33.0,Female,South,Primary,Self-Employed,56509.32,12224.74,Home,601.0,2,54,0.219,2022-11-29,0
CUST_5888,31.0,Other,West,Graduate,Self-Employed,104972.91,4952.81,Home,779.0,2,220,0.433,2021-03-13,0
CUST_5889,14.0,Female,East,Secondary,Self-Employed,,2409.89,Home,649.0,1,205,0.299,2023-05-01,0
CUST_5890,37.0,Female,South,Post-Graduate,Salaried,34543.76,18167.64,Business,589.0,2,194,0.019,2019-02-20,1
CUST_5891,39.0,Male,East,Secondary,Salaried,53296.33,4066.74,Other,698.0,1,104,0.115,2020-03-08,0
CUST_5892,50.0,Female,West,Post-Graduate,,125984.88,20907.66,Other,610.0,1,11,0.256,2021-11-11,0
CUST_5893,25.0,Female,West,Post-Graduate,Salaried,103414.8,32485.17,Business,749.0,0,96,0.325,2021-01-11,0
CUST_5894,23.0,Male,East,Primary,,38475.77,19146.07,Other,615.0,1,64,0.236,2022-04-30,0
CUST_5895,47.0,Male,West,Secondary,Salaried,36534.16,,Car,518.0,3,219,0.358,2021-09-07,1
CUST_5896,54.0,Female,South,Primary,Unemployed,15166.02,4227.32,Home,638.0,0,43,0.205,2023-09-13,0
CUST_5897,23.0,Male,North,Secondary,Salaried,42466.51,17028.17,Home,553.0,1,81,0.142,2019-02-13,1
CUST_5898,54.0,Male,East,Secondary,Self-Employed,14933.6,4453.97,Home,742.0,0,55,0.176,2019-03-19,0
CUST_5899,42.0,Female,North,Graduate,Self-Employed,312905.26,52167.08,Education,763.0,2,139,0.246,2023-02-27,0
CUST_5900,55.0,Female,East,Post-Graduate,Self-Employed,30209.31,67294.31,Car,634.0,2,217,0.15,2023-03-26,0
CUST_5901,41.0,Male,North,Primary,Self-Employed,145391.4,12770.47,Education,805.0,4,128,0.267,2022-11-17,0
CUST_5902,11.0,Female,North,Graduate,Salaried,256397.68,9123.02,Business,,3,128,1.1525182807703398,2022-01-30,0
CUST_5903,40.0,Male,South,Secondary,Salaried,71179.57,8188.87,Education,655.0,1,171,0.229,2021-09-15,0
CUST_5904,54.0,Male,North,Post-Graduate,Unemployed,55270.17,49104.18,Other,593.0,1,209,0.025,2020-10-22,1
CUST_5905,31.0,Male,East,Primary,Salaried,20787.51,28677.36,Other,546.0,0,168,0.227,2021-06-08,0
CUST_5906,37.0,Female,North,Graduate,Salaried,39987.41,53130.45,Car,710.0,0,16,0.375,2023-03-14,0
CUST_5907,39.0,Other,West,Secondary,Salaried,216029.89,3125.39,Education,800.0,0,76,0.412,2022-03-25,0
CUST_5908,7.0,Female,North,Graduate,Salaried,79300.69,16157.92,Education,644.0,1,244,0.23,2019-03-02,0
CUST_5909,62.0,Female,North,Secondary,Self-Employed,61247.52,28189.12,Home,680.0,0,111,0.329,2019-12-28,0
CUST_5910,31.0,Male,West,Secondary,Self-Employed,171047.84,56847.7,Car,580.0,0,104,0.143,2022-12-28,1
CUST_5911,48.0,Male,West,Post-Graduate,,104509.41,12032.45,Home,634.0,1,57,0.225,2019-08-20,0
CUST_5912,40.0,Female,East,Primary,Salaried,53194.03,9388.8,Car,557.0,2,193,0.032,2023-07-20,0
CUST_5913,,Male,West,Post-Graduate,Salaried,71182.67,61036.33,Car,800.0,1,115,0.637,2021-04-08,0
CUST_5914,46.0,Female,West,Primary,Self-Employed,32388.15,1217.5,Education,584.0,2,126,0.165,2022-02-19,1
CUST_5915,39.0,Female,East,Primary,Unemployed,38222.04,16328.72,Home,680.0,4,240,0.265,2020-06-18,1
CUST_5916,31.0,Other,East,Secondary,Unemployed,50764.93,15341.15,Business,807.0,1,27,0.601,2023-01-04,0
CUST_5917,51.0,Male,North,Graduate,Self-Employed,93524.33,3947.25,Home,689.0,1,230,0.552,2022-03-31,0
CUST_5918,19.0,Male,South,Primary,Salaried,22072.98,12561.11,Business,672.0,2,27,1.349274647392349,2020-06-11,0
CUST_5919,49.0,Male,East,Primary,Salaried,63639.67,630355.821942791,Other,706.0,1,234,0.447,2023-09-05,0
CUST_5920,28.0,,West,Primary,Self-Employed,43831.6,11426.93,Car,578.0,0,33,0.136,2023-12-23,1
CUST_5921,,Female,North,Primary,Self-Employed,29122.22,,Home,534.0,1,182,0.276,2021-06-20,1
CUST_5922,43.0,Male,West,Secondary,Self-Employed,44020.33,38069.52,Car,699.0,2,156,0.07,2022-06-20,0
CUST_5923,49.0,Male,East,Post-Graduate,Salaried,9347.62,112107.93,Home,690.0,3,154,0.195,2022-10-30,0
CUST_5924,42.0,Male,South,Graduate,,32660.74,37779.71,Other,705.0,2,16,0.7,2019-09-26,0
CUST_5925,20.0,Male,North,Secondary,Salaried,24844.97,46825.86,Home,477.0,2,84,0.444,2019-08-31,1
CUST_5926,31.0,Male,East,Secondary,Salaried,47861.52,70128.11,Other,572.0,2,197,0.483,2023-01-21,1
CUST_5927,50.0,Male,East,Secondary,Salaried,9664.05,40458.49,Car,689.0,0,119,0.14,2020-10-08,0
CUST_5928,43.0,Male,West,Primary,Unemployed,69752.89,98247.41,Education,225.0,3,162,0.201,2019-09-19,1
CUST_5929,56.0,Male,South,Graduate,Salaried,,34387.25,Business,753.0,1,40,0.099,2023-02-11,0
CUST_5930,46.0,Male,East,Secondary,Salaried,54511.28,27082.45,Car,704.0,2,46,0.482,2021-04-04,0
CUST_5931,30.0,Male,West,Secondary,Salaried,89235.44,29551.09,Education,775.0,0,238,0.094,2019-08-07,0
CUST_5932,,Male,North,Secondary,Self-Employed,680117.6421381271,57585.09,Car,770.0,1,132,0.23,2019-09-21,0
CUST_5933,43.0,Male,West,Primary,Salaried,17262.7,28721.98,Car,729.0,2,28,0.321,2019-08-19,0
CUST_5934,14.0,Female,North,Primary,Unemployed,59955.21,35803.76,Home,671.0,3,171,0.18,2023-07-05,1
CUST_5935,62.0,Female,West,Secondary,Salaried,103187.47,6083.97,Other,706.0,0,42,0.091,2023-04-11,0
CUST_5936,47.0,Female,South,Primary,Salaried,20753.9,60945.7,Other,714.0,1,164,0.31,2020-07-22,0
CUST_5937,56.0,Male,West,Graduate,Self-Employed,41266.99,14819.57,Home,776.0,1,190,0.385,2021-07-27,0
CUST_5938,,Male,South,Primary,Salaried,,4390.62,Home,652.0,4,58,0.219,2020-06-13,1
CUST_5939,56.0,Female,South,Secondary,Salaried,586029.91,40209.36,Car,714.0,5,164,0.233,2021-08-05,0
CUST_5940,68.0,Male,North,Graduate,Salaried,71589.02,11016.68,Other,,3,80,0.04,2021-09-27,1
CUST_5941,26.0,Female,West,Primary,Self-Employed,13036.93,5087.17,Car,650.0,2,14,0.284,2021-08-06,0
CUST_5942,51.0,Male,West,Secondary,Salaried,,7401.3,Education,698.0,0,61,0.275,2021-04-29,0
CUST_5943,42.0,Male,West,Post-Graduate,Salaried,107408.98,889.36,Education,710.0,1,208,0.101,2021-11-07,0
CUST_5944,23.0,Female,South,Post-Graduate,Self-Employed,437147.34,2374.89,Home,730.0,1,81,0.109,2023-12-23,0
CUST_5945,47.0,Male,East,Graduate,Salaried,2114713.309783103,22450.51,Other,622.0,2,83,0.169,2023-10-16,0
CUST_5946,52.0,Male,West,Graduate,Salaried,45585.47,50288.56,Education,684.0,0,130,0.196,2021-01-03,0
CUST_5947,34.0,Male,West,Graduate,Salaried,84509.51,14879.21,Other,640.0,3,34,0.028,2022-11-19,0
CUST_5948,55.0,Male,East,Primary,Self-Employed,31614.24,24591.37,Other,827.0,0,57,0.525,2019-11-27,0
